,Person,Fclassif,Chi2,inform_gain,inform_gain_rto,IV,absWOE,AUC,KS,MIC
ely_gt14_repay_cnt_rf_repay_p7d,-0.07779846612361474,151.76148212458946,169.73762590682486,0.0061638999671152495,0.006706021616511197,0.18253978097497206,2.433196170555391,0.5704,0.1405733796956986,0.006163899967114151
ely_gt1_repay_cnt_rf_due_p7d,-0.05845211774333882,69.1055248305632,92.30912179309087,0.0036884770932361644,0.0023837630576529698,0.09709138879522834,2.1498083747517915,0.5639,0.1268708419268404,0.003688477093235687
normal_repay_rto_rf_repay_p7d,-0.1590356979005939,646.6923991945429,630.386611324436,0.011575364877715932,0.03957829639155083,0.2513045653806191,1.676711674788721,0.5749,0.149879415262189,0.011575364877716455
ely_gt30_repay_oid_cnt_rf_due_p96d,-0.05085227151280783,176.77779383007334,176.32582657924763,0.0023783922714615824,0.005309162048535602,0.0703218114271796,1.1148762130501977,0.5315,0.0630758918380594,0.0023783922714626315
normal_days_rf_due_min_p66d,-0.056549313325035905,218.6854434428579,236.40412456411406,0.002882713098000922,0.0018581509126737552,0.08031242493533682,2.055625896999045,0.5583,0.10830715139763414,0.002882713098000302
normal_days_rf_due_mean_p96d,-0.08948898880135671,550.4446174268502,622.2686154028626,0.007179633073844283,0.0025433123238350003,0.1972106273512027,2.846698463634718,0.6107,0.15483875812463432,0.007179633073844529
ord_succ_amt_last_p36d,-0.05185172466887575,141.25981352374885,221.23803713076933,0.0033256348059260143,0.0010561620097106934,0.0860598841501857,2.6656356356487367,0.5615,0.10147676697599206,0.003325634805926235
ely_gt3_repay_amt_rf_due_mean_p186d,-0.0800529022111665,439.7796462056291,455.9338934290996,0.005433781262707771,0.0030682720722719887,0.14914152812774006,2.405516978583778,0.5883,0.16018886434095525,0.005433781262706988
ovd_gt0_repay_amt_rf_repay_rto_p66d,0.11361594717586035,896.8476863878006,900.0481742520327,0.006437507997601899,0.01917150194656216,0.14085586925300242,2.5467561165966854,0.5522,0.10379573256680566,0.006437507997602933
ely_gt3_repay_oid_rto_rf_due_p96d,-0.06942747683617652,330.2506465825924,328.66842117325655,0.00367050140881392,0.0037982511378138874,0.09574027200008967,0.6627856618445553,0.5722,0.14445133247698994,0.003670501408814288
ely_gt0_repay_oid_cnt_rf_due_p7d,-0.06666836228434483,89.9912051240327,117.20266992198728,0.004476562067379897,0.0023015882658580407,0.11490276592882077,2.569617184995592,0.5793,0.15514132281542303,0.004476562067378534
ely_gt3_repay_rto_rf_repay_p36d,-0.07059158619695764,335.4744894888138,333.81272873613847,0.0039761255637146276,0.004512959008868874,0.10566365810828893,0.770392056938926,0.5686,0.1371556951510282,0.003976125563714252
ely_gt0_repay_amt_rf_due_median_p66d,-0.06831087723561868,319.5841490819254,340.8528234735919,0.003924931769931195,0.0015566767174245003,0.10577671742811819,1.9400401295841196,0.5819,0.1261512720958406,0.003924931769931422
ovd_repay_amt_sum_rto_p3repayment,0.11444972943515533,792.0553699289811,781.7066396040982,0.00649321826675614,0.02476336395734344,0.13111210087147654,1.362655517183504,0.5481,0.09621808242663882,0.006493218266758112
repay_cnt_in_table_rf_repay_p66d,-0.05783971814631807,230.2099831864112,308.75030827789675,0.003976329674277634,0.001290700886832711,0.11569590252389414,2.3136224819423994,0.5686,0.10479899378201685,0.0039763296742764
ely_gt1_repay_amt_rf_repay_sum_p7d,-0.0888743672213436,198.41746451007228,200.81137951976876,0.006926706895634016,0.003912109592718887,0.19965382277963517,2.792864530760726,0.5952,0.16624822932374672,0.006926706895634708
normal_days_rf_repay_max_p96d,-0.08744560029424663,531.0969357756345,585.7826013039873,0.006881292463034039,0.002748778456814116,0.18882208688485488,2.960147792533811,0.6039,0.16702191907472197,0.006881292463034457
normal_days_rf_repay_sum_p186d,-0.0906677990970844,572.921097400641,638.3553023135355,0.007284694263291536,0.002608972397125873,0.19826463648123985,3.1002630419557082,0.61,0.16754759646703127,0.007284694263292254
ely_gt30_repay_amt_rf_due_max_p96d,-0.05266507638851797,189.64183526047003,189.1213899389208,0.0025445530274327277,0.005426397855292599,0.07511787522065126,1.1159347230673544,0.5337,0.06731386134681405,0.0025445530274335088
ely_gt0_repay_oid_rto_rf_due_p1d,-0.06548981949504519,18.42270914916225,18.352273521615615,0.0032552881862342176,0.0033529650469137575,0.09291598661602735,0.6491450978935294,0.5716,0.14313592895877825,0.0032552881862362494
ely_gt1_repay_amt_rf_due_rto_p96d,-0.0730097700814581,364.840191818536,374.59114588433346,0.0041535983564213175,0.0024642939521565483,0.10787357419043223,1.2109351481481903,0.5819,0.1510793027505145,0.004153598356422187
ovd_days_rf_due_mean_p36d,0.11417034640408956,899.3848384463691,887.687545533788,0.006440863925036178,0.023212883517782088,0.14150356311152346,1.3625151480659905,0.5519,0.1038546714965917,0.006440863925036119
repay_amt_in_table_rf_due_mean_p36d,-0.03878708832953108,102.60510145385734,243.17629094985975,0.00298340583350426,0.0008980946673686187,0.0826946851336285,2.2094506747030906,0.5474,0.09623095105352553,0.002983405833504928
ovd_gt0_repay_amt_rf_repay_median_p66d,0.09303395717753637,598.7903390256541,802.3612646693819,0.006047383833900799,0.015306882328186975,0.1342100903651244,2.173005162309111,0.5544,0.10940603405369392,0.006047383833898107
ely_gt14_repay_rto_rf_repay_p96d,-0.07547600606334862,394.87813019336136,400.9847060336215,0.00532674829214852,0.005778125181737696,0.15996898277202767,2.196588476399427,0.565,0.12695215646466973,0.005326748292149448
ord_amt_min_p36d,-0.03793502116300284,75.51428048035065,164.2792496031555,0.0023736516692972054,0.000918485938682623,0.059684309697222736,1.6832956679927202,0.5371,0.08138514758141369,0.0023736516692973095
ely_gt0_repay_oid_rto_rf_repay_p7d,-0.08775436707773548,193.40947213343182,191.93546053080877,0.005479993616069101,0.005569733274095677,0.13869233835977568,0.7492408142795011,0.5926,0.1851104954728709,0.005479993616069164
ovd_gt1_repay_amt_rf_due_mean_p66d,0.09431046992479838,611.7501680550237,606.3267666866096,0.0040767907711399265,0.02695161538170399,0.0877367620503384,1.4961374023695253,0.5293,0.0586421821360687,0.004076790771139142
morn_ord_succ_amt_mean_p7d,-0.047036267473768247,43.69886512979103,50.53751238093424,0.0022747369440212495,0.001774917641585392,0.06699776567951807,1.2541203715684126,0.5393,0.07306904474856357,0.0022747369440207364
ely_gt0_repay_rto_rf_due_p36d,-0.07715538511704888,407.8178981305061,405.40208307272195,0.004193378263475822,0.004317367938272972,0.1049715943200914,0.6519207617402667,0.5805,0.16101894659693838,0.004193378263475468
ely_gt0_repay_amt_rf_due_std_p66d,-0.03967641426018679,73.8273969463095,180.19572965462726,0.0030726388319632925,0.0009842240491559706,0.10332675909468718,2.684925799195132,0.5515,0.121452304240107,0.0030726388319634876
ely_gt1_repay_rto_p10repayment,-0.07978272916561535,442.79969765184774,447.6486364370686,0.004765586805884847,0.002782974334522124,0.1226358488070004,0.8539009419595395,0.5922,0.1561501328671372,0.004765586805885072
normal_days_rf_repay_median_p66d,-0.08624830835980998,513.9967142654584,543.2937269954228,0.006624037085027401,0.002957987414403787,0.1849934288726403,3.194199640488656,0.5973,0.15525688938578663,0.006624037085025625
ovd_gt0_repay_amt_rf_due_sum_p186d,0.08791644129475433,531.1276097956888,752.4664529708768,0.005816323413299296,0.01350512640835684,0.1304142159145607,1.9801376617689415,0.5553,0.11157092874903476,0.0058163234132999455
ovd_gt1_repay_amt_rf_repay_max_p7d,0.14682267315650424,549.0774009991296,537.2841096217427,0.008345549183507217,0.06246619987924442,0.17464220866743693,2.0625648854032974,0.5423,0.08467234650573854,0.008345549183505321
ely_gt0_repay_amt_rf_due_std_p186d,-0.04531082195470716,99.610078164767,192.09344472198663,0.003110196055415737,0.000996242528527368,0.10321839254416833,2.7053186201326764,0.5597,0.12731060232143676,0.0031101960554186254
repay_amt_in_table_rf_due_mean_p7d,-0.032125082152721654,20.82393608552364,58.85986058673993,0.0023071128988887413,0.0006945102115579518,0.06018484160945961,1.886307396887004,0.5388,0.07794470142894949,0.0023071128988876007
ely_gt14_repay_oid_rto_rf_repay_p7d,-0.09209002052681149,213.1605356537415,213.10271562300858,0.007659059137556767,0.008517970894863978,0.2262134565200102,2.0391084331763367,0.5844,0.1677154657325428,0.007659059137555966
ely_gt30_repay_rto_rf_repay_p7d,-0.08027959791057963,161.65951602385587,169.14168283049295,0.00631863237460889,0.006972366860839507,0.19416194888444538,2.686010060085698,0.5702,0.13827257015159977,0.006318632374607139
ely_gt14_repay_cnt_rf_due_p186d,-0.06845516390508533,321.02674033610566,334.6670288375459,0.004310767680333061,0.004744595372435762,0.12408964366843392,1.9156503381010834,0.5595,0.11720181838102695,0.004310767680331968
ely_gt0_repay_amt_rf_repay_sum_p66d,-0.0950483711605532,625.2405930376007,627.0408913209624,0.00758132308319065,0.0030061733721182806,0.21347411322459253,3.1434890568601217,0.6103,0.17562954933942987,0.007581323083188589
ovd_gt0_repay_amt_rf_repay_max_p186d,0.08256015798656496,474.36771553612874,745.4159332490813,0.005657394387038717,0.012980353951862084,0.12680389556459343,1.8650208008142999,0.5539,0.10892278012718759,0.005657394387038936
ely_gt14_repay_amt_rf_repay_max_p96d,-0.07381444145919983,377.5892340017263,406.3849779051337,0.005271429350855339,0.005841313273884177,0.15374426307803035,2.2050921384807127,0.5649,0.12885207615818395,0.005271429350855424
normal_repay_oid_rto_rf_due_p66d,-0.09548287917432488,627.1953176469743,621.4954243051307,0.004403853031900218,0.022113661234449584,0.09606299920743507,1.3633401506537424,0.5352,0.0704615052680517,0.004403853031901391
normal_days_rf_repay_std_p36d,-0.07852507571543017,415.61097214241414,435.3512917464278,0.005664492692860623,0.003870412410344592,0.16114310138631135,2.3274691159539214,0.5771,0.1402954992379709,0.005664492692862186
ovd_days_rf_due_median_p96d,0.10896358388049115,819.2802670496823,809.9130274438602,0.006031706057015085,0.014005618993600966,0.1341713360378356,2.281638532517116,0.556,0.11051898788931272,0.00603170605701625
LK_CAR_PROB,-0.04906059685328663,40.577621295031385,49.818125079778184,0.002200237622158374,0.0006623468628102661,0.05639425773220775,2.0489381476524207,0.5599,0.09692672074264702,0.002200237622160551
normal_days_rf_repay_min_p36d,-0.0685367735241848,316.1376125641506,325.5090860921808,0.004176079639992836,0.002457359338895373,0.11965560006769453,2.419098169980034,0.5717,0.1264933311448615,0.004176079639992844
JY_BR_JD_ALS_M3_AVG_MONNUM,0.09565817310138514,648.4995194127631,671.9284348268767,0.00710212195727955,0.0022052727997233026,0.1848467551713388,3.213923314587755,0.6166,0.17083933046757127,0.007102121957279009
ely_gt0_repay_amt_rf_repay_sum_p36d,-0.08782022999018664,520.6377062964486,557.8291278390005,0.006989071324004281,0.0027713575752827163,0.19956727358607806,2.714786651832119,0.6039,0.15526153497118644,0.0069890713240054105
morn_ord_succ_amt_rto_p7d,-0.09546162824541413,64.20238308323155,63.63553758891661,0.004616213053576124,0.01619226078428151,0.11802963050985356,1.241461639611586,0.5475,0.09507311925222375,0.00461621305357604
ely_gt14_repay_oid_cnt_rf_repay_p7d,-0.06247108702059228,97.64257567533635,106.10359817147445,0.003911969462621179,0.005495740670709429,0.11648320366476717,2.2983370035305444,0.548,0.09591922492877725,0.0039119694626219064
ovd_gt1_repay_amt_rf_due_mean_p186d,0.08691766970851218,519.0371048698796,515.1310543184055,0.003640226122060941,0.021012951611296463,0.07929984068463229,1.3488028478092378,0.5294,0.05879275893688485,0.003640226122061039
ely_gt0_repay_rto_rf_repay_p66d,-0.08092227026562489,452.07020815679874,449.1888070631525,0.00472935083313869,0.0035684604488698487,0.11967735319329892,0.7431236334762438,0.5889,0.164763291142344,0.00472935083313726
ovd_gt0_repay_cnt_rf_due_p66d,0.10930250151811288,824.2408964982784,826.6735418886245,0.0062098560563013105,0.015522629242407984,0.13814357509009698,2.333587522320707,0.5559,0.11100457931029653,0.006209856056302661
ovd_gt1_repay_amt_rf_repay_sum_p7d,0.14345874976030676,523.6826551269717,512.9462106906681,0.008079583055715656,0.05896238588143627,0.16943172504876283,2.01624666238835,0.542,0.08403323274348887,0.008079583055716393
ovd_days_rf_repay_sum_p66d,0.1130461553952929,887.7974184088265,876.5338553589906,0.006371628092565529,0.01595063867050842,0.14027892979685497,2.279877499875745,0.5553,0.10940603405369392,0.006371628092562743
normal_repay_oid_rto_rf_repay_p66d,-0.09800199295091723,665.0856645726884,658.7171308338472,0.004527284138175103,0.024866508627761547,0.09772160865635351,1.4323017780159,0.5341,0.06822696875495236,0.004527284138172717
ely_gt0_repay_oid_cnt_rf_due_p186d,-0.046925416514084564,150.47435337455164,212.40529085684932,0.0022502864622623298,0.0009362055790336309,0.05694625143511936,1.6794009347920416,0.5613,0.1164023598307602,0.002250286462261852
ely_gt1_repay_amt_rf_repay_mean_p36d,-0.06356292940755182,271.737805793788,290.3820158442098,0.0033741110618260017,0.0019053040274942619,0.08856226462001418,1.8175433057340251,0.571,0.13141640686445377,0.0033741110618271826
ely_gt1_repay_amt_rf_repay_std_p7d,-0.06765184086496459,54.80595146389453,86.75340000671213,0.00573243466194473,0.0017266637085674057,0.22921584662073394,4.315042218246265,0.6002,0.1766251180866163,0.005732434661944565
ely_gt0_repay_amt_rf_repay_std_p96d,-0.057960100233852174,167.2910452954082,222.85795856681932,0.0036369188569183586,0.0011649622159491306,0.12154323448928211,2.97096638062173,0.5768,0.14102520536547158,0.003636918856918124
ely_gt14_repay_cnt_rf_repay_p36d,-0.07621356949575278,391.36195776073805,408.52364643326075,0.0055660649895095116,0.006255303351147521,0.16452414567910414,2.307139256161797,0.5652,0.12871158138631078,0.00556606498951125
ord_succ_amt_max_p1d,-0.08387704430313293,48.08728988024514,65.67837882620627,0.006755381254305359,0.002439186267728668,0.18115401450212681,3.828787141525655,0.6058,0.17295042095416274,0.006755381254306148
ely_gt1_repay_oid_cnt_rf_due_p36d,-0.04833395505992897,159.46345728615216,240.48240608917897,0.0026914968732348887,0.001432823831379155,0.07011127309952908,2.06283923003497,0.5601,0.12075024537058532,0.002691496873236087
ord_succ_amt_mean_p36d,-0.05943693221622636,185.76878467380482,221.6717738312932,0.0033828694443547858,0.0010209378079853052,0.08775661655104769,2.5625842665349023,0.5709,0.1158046874470755,0.003382869444354854
ely_gt3_repay_oid_rto_rf_repay_p7d,-0.07800203786076108,152.56160426504957,151.70404024031563,0.004716224499874966,0.0043503589397674725,0.12489597724138457,0.9228045868547757,0.5816,0.16069646696974516,0.004716224499875821
ovd_gt1_repay_amt_rf_due_rto_p96d,0.09298690494353692,593.792374607023,588.6754036747147,0.003936963824760331,0.027461557561300937,0.08448426656554163,1.5113403306266038,0.528,0.05590022634446229,0.00393696382476216
ord_succ_day_rto_p36d,-0.06726735390699308,238.17780275138202,237.10912254338695,0.002489024308219623,0.009986244454051692,0.05391977487170227,0.9636356797469281,0.528,0.05595452306816076,0.002489024308219881
normal_repay_amt_rf_repay_sum_p186d,-0.10058823292140223,706.5040514335725,725.1780927511672,0.008552992725313902,0.0025747183299256677,0.24169244575809132,4.522659274213835,0.6232,0.19349010129186606,0.008552992725313435
ely_gt1_repay_cnt_rf_due_p186d,-0.057875975863616765,229.16203256931755,273.9712550196867,0.0030195760202862965,0.0014259901081537265,0.07835937897613278,1.7687096791579817,0.5711,0.128756261250574,0.00301957602028639
ely_gt3_repay_amt_rf_due_rto_p186d,-0.07125945036286141,348.00437795887296,366.760469251801,0.004169172470493754,0.0026540223707005903,0.11013131379245691,1.5064162852636884,0.5788,0.1489745301088945,0.0041691724704930955
ely_gt14_repay_oid_rto_rf_repay_p186d,-0.09088339841947649,575.6717595806675,573.0760496961788,0.0072087932190723625,0.006263875465727404,0.20832146657537862,1.7181238537931967,0.5895,0.1713948146451042,0.007208793219072318
ely_gt0_repay_amt_rf_due_rto_p36d,-0.07410730643782351,369.99980519719304,367.97878969179555,0.0038695253179157896,0.003985281458625452,0.09586990415707969,0.6230746572505175,0.5769,0.15386583781168556,0.0038695253179173664
ovd_gt0_repay_amt_rf_repay_sum_p186d,0.08737635782135164,531.765311155563,753.2566502941196,0.005739085820466117,0.013463658652696482,0.12875018725804574,1.9803251578625218,0.5547,0.11022378166644911,0.005739085820464273
ely_gt1_repay_cnt_rf_repay_p7d,-0.07790829033545388,152.1928711713508,164.07530651513656,0.0054822220353312745,0.0031579740193707143,0.15418947061986008,2.4663471802376575,0.5853,0.15583955402108352,0.005482222035331667
ovd_gt1_repay_rto_rf_due_p66d,0.09423419808297077,610.75222314865,605.3464522181255,0.004085243430313301,0.026556363895597363,0.08799716670258903,1.486214565365132,0.5296,0.059208924978453537,0.0040852434303138545
afternoon_ord_succ_amt_rto_p36d,-0.08621056408003497,215.24756115732663,213.6626495484881,0.003626814237003839,0.020885320538228357,0.07531955203050344,1.3233524955025495,0.5285,0.056915713905765136,0.003626814237004288
ovd_gt0_repay_oid_rto_rf_due_p36d,0.11543822979395249,919.7427232058827,907.512897536225,0.0065140250567026214,0.0243567936999567,0.14269565004313847,1.391140519545044,0.5513,0.1025745767866825,0.006514025056702955
ely_gt3_repay_rto_rf_due_p7d,-0.07377672252184235,110.31509305216574,109.72553348227957,0.0043644568914626425,0.00495771262304885,0.11447718351372706,0.8058108407095169,0.571,0.14206458604221528,0.004364456891461555
normal_days_rf_due_median_p66d,-0.0819818098404714,461.25165599207736,495.81379253721684,0.00599024092932976,0.0024185627629313778,0.16871692570748062,2.691964029920146,0.5972,0.14918820045934222,0.005990240929330508
normal_repay_amt_rf_due_mean_p96d,-0.06340231408490138,275.1959336794279,361.870702357376,0.004302431899522563,0.0012951610599292974,0.11816409524874945,2.794565070189592,0.5776,0.1229383343253404,0.00430243189952273
ely_repay_rto_p8repayment,-0.0798789895421178,443.87571148796536,447.78804660031494,0.0046216877168813175,0.0034470596042959294,0.11681124080014342,0.8242140835879137,0.588,0.16634230797549665,0.0046216877168811865
ovd_gt0_repay_rto_rf_repay_p7d,0.1590356979005939,646.6923991945563,630.386611324436,0.011575364877715932,0.03957829639155083,0.2513045653806191,1.676711674788721,0.5749,0.149879415262189,0.011575364877716455
repay_amt_in_table_rf_repay_max_p96d,-0.07174387253776651,356.59476953705223,546.5496477533411,0.006502059486244105,0.0019573162973001977,0.18051013445494785,3.9336119275596606,0.5877,0.17158339800743094,0.006502059486244668
ord_succ_rto_p1d,-0.1072879045079493,79.03280573594188,84.68601821997106,0.00675561018577886,0.013547992948382118,0.16129174705891797,2.1981670201846124,0.5691,0.13837355784222016,0.006755610185779503
ovd_gt0_repay_oid_rto_rf_repay_p186d,0.1059908757018968,785.3209708065114,776.544643434187,0.005640021516628624,0.015512342657976784,0.12482970747091679,2.152401178461738,0.5499,0.09894829553942763,0.005640021516629525
ord_succ_amt_max_in1d_p1d,-0.07864659511109155,42.240813897266364,55.5867256883028,0.006028660597850954,0.002087242661771919,0.16764334136973172,2.747058438933696,0.6033,0.15092984097287188,0.006028660597852962
ely_gt0_repay_amt_rf_repay_sum_p186d,-0.10035806871513162,703.2416726749021,719.0698212612233,0.008457976852799753,0.002971433115083246,0.23865403437535904,3.399483680301391,0.6214,0.18034252904409093,0.00845797685279952
ely_gt30_repay_amt_rf_repay_sum_p66d,-0.061467144838678836,260.10369555871983,259.1285256223218,0.0036960912426957093,0.00791327872039959,0.11553322682183817,1.477588233618891,0.5391,0.07819040798590804,0.0036960912426951846
normal_repay_amt_rf_due_min_p66d,0.005634712966373405,2.1643703016127898,232.33099298598214,0.0026198989056383515,0.0008393923195678898,0.06865447219505763,1.9227980783205678,0.51,0.069389593188659,0.0026198989056382023
ovd_gt1_repay_rto_p4repayment_add_mode_flag,-0.0849383983635779,510.30041055146904,506.6332612197492,0.00362811099828958,0.017465181483157514,0.07915530602510285,1.2360954691859622,0.532,0.06403656351659555,0.0036281109982903813
ovd_gt3_repay_oid_cnt_rf_repay_p7d,0.09841689916907909,243.75261196204826,379.623463594552,0.004711117634079609,0.06276672622458113,0.0903186587858042,30.03078308629488,0.5177,0.03541616239877768,0.004711117634079293
ovd_gt1_repay_oid_rto_rf_repay_p96d_add_mode_flag,-0.07775408677795137,427.123263972907,424.5530971015867,0.0032271742493615307,0.012545270422985488,0.07163648553813137,1.0677253291297217,0.5335,0.06709261603498777,0.0032271742493624436
ovd_gt1_repay_amt_rf_repay_mean_p66d_add_mode_flag,-0.07105627996448631,356.3497294147335,354.5606194300441,0.0027653043638215524,0.010339418514443937,0.0618570037239098,0.9842125464439011,0.5314,0.06284923307207156,0.0027653043638205975
ovd_gt1_repay_amt_rf_repay_median_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
ovd_days_rf_due_max_freq_p66d,0.11212290098681156,867.8750329165265,1012.0288803523879,0.006886441598978332,0.015571470483191007,0.15002993580363894,27.53917406208676,0.5562,0.11100457931029653,0.006886441598979583
ovd_gt0_repay_cnt_rf_repay_p7d,0.136680577122564,474.4457368775124,747.1254932883023,0.012666664677270068,0.028181542179500974,0.272134749410749,32.571155356840904,0.5753,0.14945333942068922,0.012666664677270394
ovd_gt0_repay_oid_cnt_rf_repay_p186d,0.09023532892152956,567.4238967683457,794.1590099233194,0.005756893993507539,0.010113827425278374,0.12858221240993983,28.56418335347706,0.555,0.10898064315512403,0.0057568939935083285
ely_gt1_repay_rto_p2repayment,-0.07463905955582699,387.23519938696086,391.74674326653275,0.00415572116138857,0.003496585224809213,0.10638897315636418,0.9255212828025454,0.5809,0.1601866681351929,0.004155721161388801
ovd_gt1_repay_rto_rf_repay_p96d_add_mode_flag,-0.07775408677795137,427.123263972907,424.5530971015867,0.0032271742493615307,0.012545270422985488,0.07163648553813137,1.0677253291297217,0.5335,0.06709261603498777,0.0032271742493624436
ovd_gt1_repay_oid_rto_rf_repay_p186d_add_mode_flag,-0.08118288101208855,465.879793818061,462.82251973756985,0.0034684562038782563,0.013837583619758538,0.07667540408535733,1.1127299258780512,0.5345,0.06890747008970127,0.0034684562038777155
normal_repay_oid_rto_rf_repay_p186d_add_mode_flag,-0.09189258922027774,598.0218243649458,592.9888682943679,0.0043324833831207,0.016985056835330744,0.09513448599678062,1.206250805258848,0.5394,0.07886791501570506,0.0043324833831203426
ovd_gt3_repay_oid_rto_rf_repay_p7d,0.10495657636064552,277.5957969646399,308.6066738805221,0.004227935558485163,0.06915511526851628,0.07984981113353487,14.83413995752755,0.5177,0.03579963065612749,0.004227935558484803
ovd_gt1_repay_oid_cnt_rf_due_p7d,0.09658783443963498,189.81974942667998,334.38321885004797,0.006326737553345896,0.03625573572514929,0.12618874349136247,33.17644767951323,0.5318,0.06352679881877152,0.006326737553346528
ovd_days_rf_repay_min_p186d,0.10272786574173189,737.204080595893,875.956871001931,0.006086453149682036,0.012502913769982974,0.13390445581288749,25.992094890087035,0.5554,0.10898064315512403,0.006086453149682689
ovd_gt1_repay_amt_rf_due_std_p96d_isna_add_mode_flag,-0.08750474201561852,541.8444089169282,537.7107771574326,0.0036626855005755243,0.021967739102355093,0.07883956436055788,1.3710387085160913,0.5288,0.05750352916431358,0.003662685500575256
normal_repay_oid_rto_rf_repay_p96d_add_mode_flag,-0.0854603883176575,516.6380849810735,512.8794370641273,0.0038516025707237,0.014264752232877926,0.0852332152368309,1.1207723828994653,0.538,0.07604863979279228,0.0038516025707233097
ovd_days_rf_repay_min_p96d,0.10443249857045954,759.9727270721133,900.0749329292872,0.006240382124056532,0.01327533679974818,0.13675439790080549,26.303777729059995,0.5553,0.1089281375226989,0.006240382124058173
ovd_gt1_repay_rto_p8repayment_add_mode_flag,-0.08471920072149275,507.65096317411945,504.02173278776195,0.003666034212591207,0.016299345640531836,0.08034255293956573,1.196506773217309,0.5336,0.06714759559908816,0.0036660342125930255
ovd_gt1_repay_amt_rf_repay_sum_p66d_add_mode_flag,-0.07105627996448631,356.3497294147335,354.5606194300441,0.0027653043638215524,0.010339418514443937,0.0618570037239098,0.9842125464439011,0.5314,0.06284923307207156,0.0027653043638205975
ovd_days_rf_due_median_p36d,0.11853256304087914,970.4232206351993,1140.8774035853498,0.00738048802709651,0.020324751078286015,0.15928175724343657,34.96583874996915,0.5524,0.1038546714965917,0.007380488027096429
ovd_gt1_repay_oid_cnt_rf_due_p66d,0.07771852764655243,414.2423309115365,684.5241288289869,0.004353316159868836,0.02016799334621683,0.09138504350030667,30.055865492016284,0.5297,0.05919625863145911,0.004353316159868754
ovd_days_rf_repay_last_p96d,0.10431930556151518,758.3080552284893,892.5832227401318,0.006213409655614455,0.012850352681476095,0.1362559941212951,25.940497023662218,0.5553,0.1089281375226989,0.006213409655616143
ovd_gt1_repay_rto_p6repayment_add_mode_flag,-0.08400577383465793,499.0765180116611,495.56866391756733,0.003593415427118163,0.016421750551525997,0.07867508934267499,1.2022722004856776,0.5327,0.06543866631108404,0.0035934154271165517
ovd_gt1_repay_amt_rf_repay_min_p66d_add_mode_flag,-0.07105627996448631,356.3497294147335,354.5606194300441,0.0027653043638215524,0.010339418514443937,0.0618570037239098,0.9842125464439011,0.5314,0.06284923307207156,0.0027653043638205975
ovd_gt1_repay_oid_cnt_rf_due_p186d,0.07469657480133998,382.5781703550681,606.4918004403644,0.003971078095408809,0.01611143872559138,0.08391977958095914,29.115001509578267,0.5297,0.05926882590165417,0.003971078095410366
ovd_gt1_repay_rto_p9repayment_add_mode_flag,-0.08411696285655382,500.40795638079294,496.8813894254076,0.003629315587420967,0.015922042350004398,0.07963226132702896,1.1843996128427496,0.5336,0.06723428517162269,0.0036293155874209575
ovd_gt0_repay_oid_cnt_rf_repay_p66d,0.095779704333999,634.9886453181812,899.7985131074097,0.006403009023549344,0.012692966666378785,0.14095469951917064,29.668755743715995,0.5551,0.10940603405369392,0.006403009023546753
ovd_gt0_repay_cnt_rf_due_p7d,0.12359090626047205,312.6682901246746,507.48932647477153,0.01116732858822056,0.022837752338203454,0.23540065196662813,30.03623935539589,0.571,0.14089512354677663,0.011167328588218858
LK_OUTPUT_DEGREENAME_proc,-0.049758853583291046,84.01871339905833,83.81563969792609,0.0019205462482304592,0.0022531266595410856,0.04887691199044785,0.5228480275828619,0.5467,0.09348206249606972,0.0019205462482303312
ovd_gt1_repay_cnt_rf_due_p7d,0.09658783443963498,189.81974942667998,334.38321885004797,0.006326737553345896,0.03625573572514929,0.12618874349136247,33.17644767951323,0.5318,0.06352679881877152,0.006326737553346528
LK_LOANAPPRATING2,-0.05112606290535611,47.479666722710455,123.32909877453515,0.004765949441741302,0.0014422551835889866,0.11373870816705255,3.4532996101611295,0.4688,0.05448986512355471,0.004765949441742436
ovd_days_rf_repay_max_freq_p96d,0.1049136734745072,767.0701615405518,899.0870654784065,0.006247501857114479,0.012981154578408184,0.13687359074797276,25.967788044726056,0.5553,0.1089281375226989,0.006247501857115948
ovd_repay_rto_p2repayment,0.11427140642947531,914.5338603961919,912.1060714493206,0.006276206431352183,0.022731923664023556,0.13679871838015834,2.586080186701458,0.5476,0.0949308312000151,0.006276206431351704
ovd_days_rf_due_last_p186d,0.10333113286216596,735.8906117904604,864.6580693398867,0.006131986403697998,0.012225928825167612,0.13495995421082982,26.11281558173317,0.556,0.11030823486979298,0.006131986403698175
ovd_days_rf_repay_max_freq_p7d,0.16369740769066907,686.219390592021,777.6738461883039,0.012775700684226843,0.03293603921833626,0.27221630526764395,24.0379084956319,0.5756,0.14945333942068922,0.012775700684227126
ely_repay_rto_p3repayment,-0.08130039378226835,459.9193719247057,474.68547342440763,0.004796960455853483,0.0034374001987551783,0.11996213780052149,1.2882799741814237,0.5875,0.16829495591683197,0.0047969604558535175
ovd_gt1_repay_cnt_rf_repay_p66d_add_mode_flag,-0.07105627996448631,356.3497294147335,354.5606194300441,0.0027653043638215524,0.010339418514443937,0.0618570037239098,0.9842125464439011,0.5314,0.06284923307207156,0.0027653043638205975
